gpu,strike,hour,touch_price,terminal_tail_upper_normalized,wedge_lower_bound
B200,7.5,496161,0.5665,0.09298000929800092,0.47351999070199907
B200,7.5,496162,0.564,0.09280742459396751,0.47119257540603243
B200,7.5,496163,0.5215,0.09293680297397769,0.4285631970260223
B200,7.5,496164,0.522,0.09425070688030161,0.4277492931196984
B200,7.5,496165,0.52,0.09407337723424272,0.4259266227657573
B200,7.5,496166,0.5235,0.09376465072667604,0.4297353492733239
B200,7.5,496167,0.524,0.09425070688030161,0.4297492931196984
B200,7.5,496168,0.526,0.09583133684714902,0.430168663152851
B200,7.5,496169,0.553,0.09592326139088729,0.45707673860911274
B200,7.5,496170,0.5535,0.09483167377904221,0.45866832622095777
B200,7.5,496171,0.5535,0.09569377990430623,0.45780622009569377
B200,7.5,496172,0.5545,0.09541984732824428,0.4590801526717557
B200,7.5,496173,0.5785,0.09460737937559131,0.4838926206244087
B200,7.5,496174,0.584,0.0949667616334283,0.48903323836657164
B200,7.5,496175,0.584,0.09727626459143969,0.4867237354085603
B200,7.5,496176,0.5545,0.09528346831824679,0.4592165316817532
B200,7.5,496177,0.554,0.0984251968503937,0.45557480314960636
B200,7.5,496178,0.555,0.09751340809361286,0.4574865919063872
B200,7.5,496179,0.5555,0.09629272989889263,0.45920727010110735
B200,7.5,496180,0.556,0.09376465072667604,0.462235349273324
B200,7.5,496181,0.556,0.09398496240601503,0.462015037593985
B200,7.5,496182,0.557,0.09191176470588235,0.4650882352941177
B200,7.5,496183,0.568,0.09569377990430623,0.47230622009569373
B200,7.5,496184,0.5685,0.09519276534983342,0.47330723465016655
B200,7.5,496185,0.57,0.0964785335262904,0.4735214664737095
B200,7.5,496186,0.521,0.097323600973236,0.423676399026764
B200,7.5,496187,0.5215,0.09638554216867469,0.4251144578313253
B200,7.5,496188,0.5215,0.0962000962000962,0.4252999037999038
B200,7.5,496189,0.5215,0.09666505558240697,0.424834944417593
B200,7.5,496190,0.5215,0.09564801530368244,0.4258519846963175
B200,7.5,496191,0.5215,0.09492168960607499,0.42657831039392496
B200,7.5,496192,0.5215,0.09523809523809523,0.42626190476190473
B200,7.5,496193,0.5215,0.09652509652509653,0.4249749034749034
B200,7.5,496194,0.5215,0.09573958831977024,0.4257604116802297
B200,7.5,496195,0.5215,0.09583133684714902,0.42566866315285096
B200,7.5,496196,0.5215,0.09596928982725528,0.4255307101727447
B200,7.5,496197,0.5215,0.097323600973236,0.42417639902676396
B200,7.5,496198,0.5215,0.09661835748792272,0.4248816425120773
B200,7.5,496199,0.5215,0.09537434430138293,0.42612565569861705
B200,7.5,496200,0.5215,0.09592326139088729,0.42557673860911266
B200,7.5,496201,0.55,0.09592326139088729,0.45407673860911274
B200,7.5,496202,0.5515,0.09564801530368244,0.45585198469631755
B200,7.5,496203,0.552,0.09601536245799328,0.4559846375420068
