ticker,event,gpu,rule,actual_rule,base_outcome,direction,radius_log,radius_pct
KXH100W-26JUL10-2.64,KXH100W-26JUL10,h100-sxm,terminal,terminal,no,up,0.0465200156349,4.7619047619
KXH100W-26JUL10-2.64,KXH100W-26JUL10,h100-sxm,terminal,terminal,no,down,,
KXH100W-26JUL10-2.64,KXH100W-26JUL10,h100-sxm,mean5,terminal,no,up,0.263584520873,30.1587301587
KXH100W-26JUL10-2.64,KXH100W-26JUL10,h100-sxm,mean5,terminal,no,down,,
KXH100W-26JUL10-2.64,KXH100W-26JUL10,h100-sxm,median7,terminal,no,up,,
KXH100W-26JUL10-2.64,KXH100W-26JUL10,h100-sxm,median7,terminal,no,down,,
KXH100W-26JUL10-2.64,KXH100W-26JUL10,h100-sxm,month_mean,terminal,no,up,0.298981627706,34.8484848485
KXH100W-26JUL10-2.64,KXH100W-26JUL10,h100-sxm,month_mean,terminal,no,down,,
KXH100W-26JUL10-2.64,KXH100W-26JUL10,h100-sxm,touch,terminal,no,up,1.02255319456e-15,1.02255319456e-13
KXH100W-26JUL10-2.64,KXH100W-26JUL10,h100-sxm,touch,terminal,no,down,,
KXH100W-26JUL03-2.44,KXH100W-26JUL03,h100-sxm,terminal,terminal,yes,up,,
KXH100W-26JUL03-2.44,KXH100W-26JUL03,h100-sxm,terminal,terminal,yes,down,0.0787808778531,8.19672131148
KXH100W-26JUL03-2.44,KXH100W-26JUL03,h100-sxm,mean5,terminal,yes,up,,
KXH100W-26JUL03-2.44,KXH100W-26JUL03,h100-sxm,mean5,terminal,yes,down,0.168777331686,18.3856502242
KXH100W-26JUL03-2.44,KXH100W-26JUL03,h100-sxm,median7,terminal,yes,up,,
KXH100W-26JUL03-2.44,KXH100W-26JUL03,h100-sxm,median7,terminal,yes,down,,
KXH100W-26JUL03-2.44,KXH100W-26JUL03,h100-sxm,month_mean,terminal,yes,up,,
KXH100W-26JUL03-2.44,KXH100W-26JUL03,h100-sxm,month_mean,terminal,yes,down,0.155414103874,16.814159292
KXH100W-26JUL03-2.44,KXH100W-26JUL03,h100-sxm,touch,terminal,yes,up,,
KXH100W-26JUL03-2.44,KXH100W-26JUL03,h100-sxm,touch,terminal,yes,down,,
KXH100W-26JUN26-2.4,KXH100W-26JUN26,h100-sxm,terminal,terminal,yes,up,,
KXH100W-26JUN26-2.4,KXH100W-26JUN26,h100-sxm,terminal,terminal,yes,down,0.0165293019512,1.66666666667
KXH100W-26JUN26-2.4,KXH100W-26JUN26,h100-sxm,mean5,terminal,no,up,0.082561600693,8.60655737705
KXH100W-26JUN26-2.4,KXH100W-26JUN26,h100-sxm,mean5,terminal,no,down,,
KXH100W-26JUN26-2.4,KXH100W-26JUN26,h100-sxm,median7,terminal,no,up,,
KXH100W-26JUN26-2.4,KXH100W-26JUN26,h100-sxm,median7,terminal,no,down,,
KXH100W-26JUN26-2.4,KXH100W-26JUN26,h100-sxm,month_mean,terminal,no,up,0.144738845645,15.5737704918
KXH100W-26JUN26-2.4,KXH100W-26JUN26,h100-sxm,month_mean,terminal,no,down,,
KXH100W-26JUN26-2.4,KXH100W-26JUN26,h100-sxm,touch,terminal,yes,up,,
KXH100W-26JUN26-2.4,KXH100W-26JUN26,h100-sxm,touch,terminal,yes,down,0.0165293019512,1.66666666667
KXH200W-26AUG28-5.09,KXH200W-26AUG28,h200,terminal,terminal,no,up,0.125425128808,13.3630289532
KXH200W-26AUG28-5.09,KXH200W-26AUG28,h200,terminal,terminal,no,down,,
KXH200W-26AUG28-5.09,KXH200W-26AUG28,h200,mean5,terminal,no,up,0.618010754425,85.5233853007
KXH200W-26AUG28-5.09,KXH200W-26AUG28,h200,mean5,terminal,no,down,,
KXH200W-26AUG28-5.09,KXH200W-26AUG28,h200,median7,terminal,no,up,,
KXH200W-26AUG28-5.09,KXH200W-26AUG28,h200,median7,terminal,no,down,,
KXH200W-26AUG28-5.09,KXH200W-26AUG28,h200,month_mean,terminal,no,up,0.659177880502,93.3202357564
KXH200W-26AUG28-5.09,KXH200W-26AUG28,h200,month_mean,terminal,no,down,,
KXH200W-26AUG28-5.09,KXH200W-26AUG28,h200,touch,terminal,no,up,1.02255319456e-15,1.02255319456e-13
KXH200W-26AUG28-5.09,KXH200W-26AUG28,h200,touch,terminal,no,down,,
KXH200W-26AUG21-4.86,KXH200W-26AUG21,h200,terminal,terminal,yes,up,,
KXH200W-26AUG21-4.86,KXH200W-26AUG21,h200,terminal,terminal,yes,down,0.04623939265,4.73251028807
KXH200W-26AUG21-4.86,KXH200W-26AUG21,h200,mean5,terminal,yes,up,,
KXH200W-26AUG21-4.86,KXH200W-26AUG21,h200,mean5,terminal,yes,down,0.356149871729,42.782152231
KXH200W-26AUG21-4.86,KXH200W-26AUG21,h200,median7,terminal,yes,up,,
KXH200W-26AUG21-4.86,KXH200W-26AUG21,h200,median7,terminal,yes,down,,
KXH200W-26AUG21-4.86,KXH200W-26AUG21,h200,month_mean,terminal,yes,up,,
KXH200W-26AUG21-4.86,KXH200W-26AUG21,h200,month_mean,terminal,yes,down,0.348306694268,41.6666666667
KXH200W-26AUG21-4.86,KXH200W-26AUG21,h200,touch,terminal,yes,up,,
KXH200W-26AUG21-4.86,KXH200W-26AUG21,h200,touch,terminal,yes,down,,
KXH200W-26AUG14-4.83,KXH200W-26AUG14,h200,terminal,terminal,yes,up,,
KXH200W-26AUG14-4.83,KXH200W-26AUG14,h200,terminal,terminal,yes,down,0.00619197024792,0.621118012422
KXH200W-26AUG14-4.83,KXH200W-26AUG14,h200,mean5,terminal,no,up,0.173365244772,18.9300411523
KXH200W-26AUG14-4.83,KXH200W-26AUG14,h200,mean5,terminal,no,down,,
KXH200W-26AUG14-4.83,KXH200W-26AUG14,h200,median7,terminal,no,up,,
KXH200W-26AUG14-4.83,KXH200W-26AUG14,h200,median7,terminal,no,down,,
KXH200W-26AUG14-4.83,KXH200W-26AUG14,h200,month_mean,terminal,no,up,0.245122458033,27.7777777778
KXH200W-26AUG14-4.83,KXH200W-26AUG14,h200,month_mean,terminal,no,down,,
KXH200W-26AUG14-4.83,KXH200W-26AUG14,h200,touch,terminal,yes,up,,
KXH200W-26AUG14-4.83,KXH200W-26AUG14,h200,touch,terminal,yes,down,0.00619197024792,0.621118012422
KXH200W-26AUG07-5.62,KXH200W-26AUG07,h200,terminal,terminal,no,up,0.151485196241,16.3561076605
KXH200W-26AUG07-5.62,KXH200W-26AUG07,h200,terminal,terminal,no,down,,
KXH200W-26AUG07-5.62,KXH200W-26AUG07,h200,mean5,terminal,no,up,0.664279196559,94.3089430894
KXH200W-26AUG07-5.62,KXH200W-26AUG07,h200,mean5,terminal,no,down,,
KXH200W-26AUG07-5.62,KXH200W-26AUG07,h200,median7,terminal,no,up,,
KXH200W-26AUG07-5.62,KXH200W-26AUG07,h200,median7,terminal,no,down,,
KXH200W-26AUG07-5.62,KXH200W-26AUG07,h200,month_mean,terminal,no,up,0.745106919491,110.666666667
KXH200W-26AUG07-5.62,KXH200W-26AUG07,h200,month_mean,terminal,no,down,,
KXH200W-26AUG07-5.62,KXH200W-26AUG07,h200,touch,terminal,no,up,1.02255319456e-15,1.02255319456e-13
KXH200W-26AUG07-5.62,KXH200W-26AUG07,h200,touch,terminal,no,down,,
KXH200W-26JUL31-4.55,KXH200W-26JUL31,h200,terminal,terminal,yes,up,,
KXH200W-26JUL31-4.55,KXH200W-26JUL31,h200,terminal,terminal,yes,down,0.211204430943,23.5164835165
KXH200W-26JUL31-4.55,KXH200W-26JUL31,h200,mean5,terminal,yes,up,,
KXH200W-26JUL31-4.55,KXH200W-26JUL31,h200,mean5,terminal,yes,down,1.0036256811,172.815533981
KXH200W-26JUL31-4.55,KXH200W-26JUL31,h200,median7,terminal,yes,up,,
KXH200W-26JUL31-4.55,KXH200W-26JUL31,h200,median7,terminal,yes,down,,
KXH200W-26JUL31-4.55,KXH200W-26JUL31,h200,month_mean,terminal,yes,up,,
KXH200W-26JUL31-4.55,KXH200W-26JUL31,h200,month_mean,terminal,yes,down,1.16671587597,221.142857143
KXH200W-26JUL31-4.55,KXH200W-26JUL31,h200,touch,terminal,yes,up,,
KXH200W-26JUL31-4.55,KXH200W-26JUL31,h200,touch,terminal,yes,down,,
KXH200W-26JUL24-4.79,KXH200W-26JUL24,h200,terminal,terminal,no,up,0.05140317846,5.27472527473
KXH200W-26JUL24-4.79,KXH200W-26JUL24,h200,terminal,terminal,no,down,,
KXH200W-26JUL24-4.79,KXH200W-26JUL24,h200,mean5,terminal,yes,up,,
KXH200W-26JUL24-4.79,KXH200W-26JUL24,h200,mean5,terminal,yes,down,0.0100705785636,1.01214574899
KXH200W-26JUL24-4.79,KXH200W-26JUL24,h200,median7,terminal,yes,up,,
KXH200W-26JUL24-4.79,KXH200W-26JUL24,h200,median7,terminal,yes,down,0.0103843093057,1.04384133612
KXH200W-26JUL24-4.79,KXH200W-26JUL24,h200,month_mean,terminal,yes,up,,
KXH200W-26JUL24-4.79,KXH200W-26JUL24,h200,month_mean,terminal,yes,down,0.0305211890349,3.09917355372
KXH200W-26JUL24-4.79,KXH200W-26JUL24,h200,touch,terminal,yes,up,,
KXH200W-26JUL24-4.79,KXH200W-26JUL24,h200,touch,terminal,yes,down,,
KXH200W-26JUL17-4.27,KXH200W-26JUL17,h200,terminal,terminal,yes,up,,
KXH200W-26JUL17-4.27,KXH200W-26JUL17,h200,terminal,terminal,yes,down,0.114916584182,12.1779859485
KXH200W-26JUL17-4.27,KXH200W-26JUL17,h200,mean5,terminal,yes,up,,
KXH200W-26JUL17-4.27,KXH200W-26JUL17,h200,mean5,terminal,yes,down,0.400259474281,49.2211838006
KXH200W-26JUL17-4.27,KXH200W-26JUL17,h200,median7,terminal,yes,up,,
KXH200W-26JUL17-4.27,KXH200W-26JUL17,h200,median7,terminal,yes,down,,
KXH200W-26JUL17-4.27,KXH200W-26JUL17,h200,month_mean,terminal,yes,up,,
KXH200W-26JUL17-4.27,KXH200W-26JUL17,h200,month_mean,terminal,yes,down,0.505273909298,65.7439446367
KXH200W-26JUL17-4.27,KXH200W-26JUL17,h200,touch,terminal,yes,up,,
KXH200W-26JUL17-4.27,KXH200W-26JUL17,h200,touch,terminal,yes,down,,
KXH200W-26JUL10-4.06,KXH200W-26JUL10,h200,terminal,terminal,yes,up,,
KXH200W-26JUL10-4.06,KXH200W-26JUL10,h200,terminal,terminal,yes,down,0.0504308536269,5.1724137931
KXH200W-26JUL10-4.06,KXH200W-26JUL10,h200,mean5,terminal,yes,up,,
KXH200W-26JUL10-4.06,KXH200W-26JUL10,h200,mean5,terminal,yes,down,0.0957786736054,10.0515463918
KXH200W-26JUL10-4.06,KXH200W-26JUL10,h200,median7,terminal,yes,up,,
KXH200W-26JUL10-4.06,KXH200W-26JUL10,h200,median7,terminal,yes,down,0.00980400009662,0.985221674877
KXH200W-26JUL10-4.06,KXH200W-26JUL10,h200,month_mean,terminal,yes,up,,
KXH200W-26JUL10-4.06,KXH200W-26JUL10,h200,month_mean,terminal,yes,down,0.0778982483275,8.10126582278
KXH200W-26JUL10-4.06,KXH200W-26JUL10,h200,touch,terminal,yes,up,,
KXH200W-26JUL10-4.06,KXH200W-26JUL10,h200,touch,terminal,yes,down,,
KXH200W-26JUL03-3.49,KXH200W-26JUL03,h200,terminal,terminal,yes,up,,
KXH200W-26JUL03-3.49,KXH200W-26JUL03,h200,terminal,terminal,yes,down,0.151281237399,16.3323782235
KXH200W-26JUL03-3.49,KXH200W-26JUL03,h200,mean5,terminal,yes,up,,
KXH200W-26JUL03-3.49,KXH200W-26JUL03,h200,mean5,terminal,yes,down,0.577007530647,78.0701754386
KXH200W-26JUL03-3.49,KXH200W-26JUL03,h200,median7,terminal,yes,up,,
KXH200W-26JUL03-3.49,KXH200W-26JUL03,h200,median7,terminal,yes,down,,
KXH200W-26JUL03-3.49,KXH200W-26JUL03,h200,month_mean,terminal,yes,up,,
KXH200W-26JUL03-3.49,KXH200W-26JUL03,h200,month_mean,terminal,yes,down,0.461175715122,58.59375
KXH200W-26JUL03-3.49,KXH200W-26JUL03,h200,touch,terminal,yes,up,,
KXH200W-26JUL03-3.49,KXH200W-26JUL03,h200,touch,terminal,yes,down,,
KXH200W-26JUN26-3.5,KXH200W-26JUN26,h200,terminal,terminal,no,up,0.00286123228103,0.286532951289
KXH200W-26JUN26-3.5,KXH200W-26JUN26,h200,terminal,terminal,no,down,,
KXH200W-26JUN26-3.5,KXH200W-26JUN26,h200,mean5,terminal,no,up,0.217972611898,24.3553008596
KXH200W-26JUN26-3.5,KXH200W-26JUN26,h200,mean5,terminal,no,down,,
KXH200W-26JUN26-3.5,KXH200W-26JUN26,h200,median7,terminal,no,up,,
KXH200W-26JUN26-3.5,KXH200W-26JUN26,h200,median7,terminal,no,down,,
KXH200W-26JUN26-3.5,KXH200W-26JUN26,h200,month_mean,terminal,no,up,0.242385797537,27.4285714286
KXH200W-26JUN26-3.5,KXH200W-26JUN26,h200,month_mean,terminal,no,down,,
KXH200W-26JUN26-3.5,KXH200W-26JUN26,h200,touch,terminal,no,up,1.02255319456e-15,1.02255319456e-13
KXH200W-26JUN26-3.5,KXH200W-26JUN26,h200,touch,terminal,no,down,,
KXRTX5090W-26AUG28-0.52,KXRTX5090W-26AUG28,rtx-5090,terminal,terminal,yes,up,,
KXRTX5090W-26AUG28-0.52,KXRTX5090W-26AUG28,rtx-5090,terminal,terminal,yes,down,0.0190481949707,1.92307692308
KXRTX5090W-26AUG28-0.52,KXRTX5090W-26AUG28,rtx-5090,mean5,terminal,yes,up,,
KXRTX5090W-26AUG28-0.52,KXRTX5090W-26AUG28,rtx-5090,mean5,terminal,yes,down,0.117783035656,12.5
KXRTX5090W-26AUG28-0.52,KXRTX5090W-26AUG28,rtx-5090,median7,terminal,yes,up,,
KXRTX5090W-26AUG28-0.52,KXRTX5090W-26AUG28,rtx-5090,median7,terminal,yes,down,,
KXRTX5090W-26AUG28-0.52,KXRTX5090W-26AUG28,rtx-5090,month_mean,terminal,yes,up,,
KXRTX5090W-26AUG28-0.52,KXRTX5090W-26AUG28,rtx-5090,month_mean,terminal,yes,down,0.138836444854,14.8936170213
KXRTX5090W-26AUG28-0.52,KXRTX5090W-26AUG28,rtx-5090,touch,terminal,yes,up,,
KXRTX5090W-26AUG28-0.52,KXRTX5090W-26AUG28,rtx-5090,touch,terminal,yes,down,,
KXRTX5090W-26AUG21-0.5,KXRTX5090W-26AUG21,rtx-5090,terminal,terminal,yes,up,,
KXRTX5090W-26AUG21-0.5,KXRTX5090W-26AUG21,rtx-5090,terminal,terminal,yes,down,0.0392207131533,4.0
KXRTX5090W-26AUG21-0.5,KXRTX5090W-26AUG21,rtx-5090,mean5,terminal,yes,up,,
KXRTX5090W-26AUG21-0.5,KXRTX5090W-26AUG21,rtx-5090,mean5,terminal,yes,down,0.232622295269,26.1904761905
KXRTX5090W-26AUG21-0.5,KXRTX5090W-26AUG21,rtx-5090,median7,terminal,yes,up,,
KXRTX5090W-26AUG21-0.5,KXRTX5090W-26AUG21,rtx-5090,median7,terminal,yes,down,,
KXRTX5090W-26AUG21-0.5,KXRTX5090W-26AUG21,rtx-5090,month_mean,terminal,yes,up,,
KXRTX5090W-26AUG21-0.5,KXRTX5090W-26AUG21,rtx-5090,month_mean,terminal,yes,down,0.281412459438,32.5
KXRTX5090W-26AUG21-0.5,KXRTX5090W-26AUG21,rtx-5090,touch,terminal,yes,up,,
KXRTX5090W-26AUG21-0.5,KXRTX5090W-26AUG21,rtx-5090,touch,terminal,yes,down,,
KXRTX5090W-26AUG14-0.49,KXRTX5090W-26AUG14,rtx-5090,terminal,terminal,yes,up,,
KXRTX5090W-26AUG14-0.49,KXRTX5090W-26AUG14,rtx-5090,terminal,terminal,yes,down,0.0202027073175,2.04081632653
KXRTX5090W-26AUG14-0.49,KXRTX5090W-26AUG14,rtx-5090,mean5,terminal,yes,up,,
KXRTX5090W-26AUG14-0.49,KXRTX5090W-26AUG14,rtx-5090,mean5,terminal,yes,down,0.103184236235,10.8695652174
KXRTX5090W-26AUG14-0.49,KXRTX5090W-26AUG14,rtx-5090,median7,terminal,yes,up,,
KXRTX5090W-26AUG14-0.49,KXRTX5090W-26AUG14,rtx-5090,median7,terminal,yes,down,0.0202027073175,2.04081632653
KXRTX5090W-26AUG14-0.49,KXRTX5090W-26AUG14,rtx-5090,month_mean,terminal,yes,up,,
KXRTX5090W-26AUG14-0.49,KXRTX5090W-26AUG14,rtx-5090,month_mean,terminal,yes,down,0.103184236235,10.8695652174
KXRTX5090W-26AUG14-0.49,KXRTX5090W-26AUG14,rtx-5090,touch,terminal,yes,up,,
KXRTX5090W-26AUG14-0.49,KXRTX5090W-26AUG14,rtx-5090,touch,terminal,yes,down,,
KXRTX5090W-26AUG07-0.49,KXRTX5090W-26AUG07,rtx-5090,terminal,terminal,no,up,1.02255319456e-15,1.02255319456e-13
KXRTX5090W-26AUG07-0.49,KXRTX5090W-26AUG07,rtx-5090,terminal,terminal,no,down,,
KXRTX5090W-26AUG07-0.49,KXRTX5090W-26AUG07,rtx-5090,mean5,terminal,no,up,0.0202027073175,2.04081632653
KXRTX5090W-26AUG07-0.49,KXRTX5090W-26AUG07,rtx-5090,mean5,terminal,no,down,,
KXRTX5090W-26AUG07-0.49,KXRTX5090W-26AUG07,rtx-5090,median7,terminal,no,up,,
KXRTX5090W-26AUG07-0.49,KXRTX5090W-26AUG07,rtx-5090,median7,terminal,no,down,,
KXRTX5090W-26AUG07-0.49,KXRTX5090W-26AUG07,rtx-5090,month_mean,terminal,no,up,0.0202027073175,2.04081632653
KXRTX5090W-26AUG07-0.49,KXRTX5090W-26AUG07,rtx-5090,month_mean,terminal,no,down,,
KXRTX5090W-26AUG07-0.49,KXRTX5090W-26AUG07,rtx-5090,touch,terminal,no,up,1.02255319456e-15,1.02255319456e-13
KXRTX5090W-26AUG07-0.49,KXRTX5090W-26AUG07,rtx-5090,touch,terminal,no,down,,
KXRTX5090W-26JUL31-0.49,KXRTX5090W-26JUL31,rtx-5090,terminal,terminal,no,up,1.02255319456e-15,1.02255319456e-13
KXRTX5090W-26JUL31-0.49,KXRTX5090W-26JUL31,rtx-5090,terminal,terminal,no,down,,
KXRTX5090W-26JUL31-0.49,KXRTX5090W-26JUL31,rtx-5090,mean5,terminal,no,up,0.0202027073175,2.04081632653
KXRTX5090W-26JUL31-0.49,KXRTX5090W-26JUL31,rtx-5090,mean5,terminal,no,down,,
KXRTX5090W-26JUL31-0.49,KXRTX5090W-26JUL31,rtx-5090,median7,terminal,no,up,,
KXRTX5090W-26JUL31-0.49,KXRTX5090W-26JUL31,rtx-5090,median7,terminal,no,down,,
KXRTX5090W-26JUL31-0.49,KXRTX5090W-26JUL31,rtx-5090,month_mean,terminal,no,up,0.0594234204708,6.12244897959
KXRTX5090W-26JUL31-0.49,KXRTX5090W-26JUL31,rtx-5090,month_mean,terminal,no,down,,
KXRTX5090W-26JUL31-0.49,KXRTX5090W-26JUL31,rtx-5090,touch,terminal,no,up,1.02255319456e-15,1.02255319456e-13
KXRTX5090W-26JUL31-0.49,KXRTX5090W-26JUL31,rtx-5090,touch,terminal,no,down,,
KXRTX5090W-26JUL24-0.5,KXRTX5090W-26JUL24,rtx-5090,terminal,terminal,no,up,0.0202027073175,2.04081632653
KXRTX5090W-26JUL24-0.5,KXRTX5090W-26JUL24,rtx-5090,terminal,terminal,no,down,,
KXRTX5090W-26JUL24-0.5,KXRTX5090W-26JUL24,rtx-5090,mean5,terminal,no,up,0.0971637484536,10.2040816327
KXRTX5090W-26JUL24-0.5,KXRTX5090W-26JUL24,rtx-5090,mean5,terminal,no,down,,
KXRTX5090W-26JUL24-0.5,KXRTX5090W-26JUL24,rtx-5090,median7,terminal,no,up,,
KXRTX5090W-26JUL24-0.5,KXRTX5090W-26JUL24,rtx-5090,median7,terminal,no,down,,
KXRTX5090W-26JUL24-0.5,KXRTX5090W-26JUL24,rtx-5090,month_mean,terminal,no,up,0.0953101798043,10.0
KXRTX5090W-26JUL24-0.5,KXRTX5090W-26JUL24,rtx-5090,month_mean,terminal,no,down,,
KXRTX5090W-26JUL24-0.5,KXRTX5090W-26JUL24,rtx-5090,touch,terminal,no,up,1.02255319456e-15,1.02255319456e-13
KXRTX5090W-26JUL24-0.5,KXRTX5090W-26JUL24,rtx-5090,touch,terminal,no,down,,
KXRTX5090W-26JUL17-0.51,KXRTX5090W-26JUL17,rtx-5090,terminal,terminal,no,up,0.0198026272962,2.0
KXRTX5090W-26JUL17-0.51,KXRTX5090W-26JUL17,rtx-5090,terminal,terminal,no,down,,
KXRTX5090W-26JUL17-0.51,KXRTX5090W-26JUL17,rtx-5090,mean5,terminal,no,up,0.05715841384,5.88235294118
KXRTX5090W-26JUL17-0.51,KXRTX5090W-26JUL17,rtx-5090,mean5,terminal,no,down,,
KXRTX5090W-26JUL17-0.51,KXRTX5090W-26JUL17,rtx-5090,median7,terminal,no,up,,
KXRTX5090W-26JUL17-0.51,KXRTX5090W-26JUL17,rtx-5090,median7,terminal,no,down,,
KXRTX5090W-26JUL17-0.51,KXRTX5090W-26JUL17,rtx-5090,month_mean,terminal,no,up,0.05715841384,5.88235294118
KXRTX5090W-26JUL17-0.51,KXRTX5090W-26JUL17,rtx-5090,month_mean,terminal,no,down,,
KXRTX5090W-26JUL17-0.51,KXRTX5090W-26JUL17,rtx-5090,touch,terminal,no,up,1.02255319456e-15,1.02255319456e-13
KXRTX5090W-26JUL17-0.51,KXRTX5090W-26JUL17,rtx-5090,touch,terminal,no,down,,
KXRTX5090W-26JUL10-0.52,KXRTX5090W-26JUL10,rtx-5090,terminal,terminal,no,up,0.0194180858571,1.96078431373
KXRTX5090W-26JUL10-0.52,KXRTX5090W-26JUL10,rtx-5090,terminal,terminal,no,down,,
KXRTX5090W-26JUL10-0.52,KXRTX5090W-26JUL10,rtx-5090,mean5,terminal,no,up,0.11122563511,11.7647058824
KXRTX5090W-26JUL10-0.52,KXRTX5090W-26JUL10,rtx-5090,mean5,terminal,no,down,,
KXRTX5090W-26JUL10-0.52,KXRTX5090W-26JUL10,rtx-5090,median7,terminal,no,up,,
KXRTX5090W-26JUL10-0.52,KXRTX5090W-26JUL10,rtx-5090,median7,terminal,no,down,,
KXRTX5090W-26JUL10-0.52,KXRTX5090W-26JUL10,rtx-5090,month_mean,terminal,no,up,0.126293725324,13.4615384615
KXRTX5090W-26JUL10-0.52,KXRTX5090W-26JUL10,rtx-5090,month_mean,terminal,no,down,,
KXRTX5090W-26JUL10-0.52,KXRTX5090W-26JUL10,rtx-5090,touch,terminal,no,up,1.02255319456e-15,1.02255319456e-13
KXRTX5090W-26JUL10-0.52,KXRTX5090W-26JUL10,rtx-5090,touch,terminal,no,down,,
KXRTX5090W-26JUL03-0.54,KXRTX5090W-26JUL03,rtx-5090,terminal,terminal,no,up,0.0377403279828,3.84615384615
KXRTX5090W-26JUL03-0.54,KXRTX5090W-26JUL03,rtx-5090,terminal,terminal,no,down,,
KXRTX5090W-26JUL03-0.54,KXRTX5090W-26JUL03,rtx-5090,mean5,terminal,no,up,0.0870113769896,9.09090909091
KXRTX5090W-26JUL03-0.54,KXRTX5090W-26JUL03,rtx-5090,mean5,terminal,no,down,,
KXRTX5090W-26JUL03-0.54,KXRTX5090W-26JUL03,rtx-5090,median7,terminal,no,up,,
KXRTX5090W-26JUL03-0.54,KXRTX5090W-26JUL03,rtx-5090,median7,terminal,no,down,,
KXRTX5090W-26JUL03-0.54,KXRTX5090W-26JUL03,rtx-5090,month_mean,terminal,no,up,0.0901510969943,9.43396226415
KXRTX5090W-26JUL03-0.54,KXRTX5090W-26JUL03,rtx-5090,month_mean,terminal,no,down,,
KXRTX5090W-26JUL03-0.54,KXRTX5090W-26JUL03,rtx-5090,touch,terminal,yes,up,,
KXRTX5090W-26JUL03-0.54,KXRTX5090W-26JUL03,rtx-5090,touch,terminal,yes,down,0.0183491386682,1.85185185185
KXRTX5090W-26JUN26-0.58,KXRTX5090W-26JUN26,rtx-5090,terminal,terminal,no,up,0.0714589639821,7.40740740741
KXRTX5090W-26JUN26-0.58,KXRTX5090W-26JUN26,rtx-5090,terminal,terminal,no,down,,
KXRTX5090W-26JUN26-0.58,KXRTX5090W-26JUN26,rtx-5090,mean5,terminal,no,up,0.328504066972,38.8888888889
KXRTX5090W-26JUN26-0.58,KXRTX5090W-26JUN26,rtx-5090,mean5,terminal,no,down,,
KXRTX5090W-26JUN26-0.58,KXRTX5090W-26JUN26,rtx-5090,median7,terminal,no,up,,
KXRTX5090W-26JUN26-0.58,KXRTX5090W-26JUN26,rtx-5090,median7,terminal,no,down,,
KXRTX5090W-26JUN26-0.58,KXRTX5090W-26JUN26,rtx-5090,month_mean,terminal,no,up,0.346276236718,41.3793103448
KXRTX5090W-26JUN26-0.58,KXRTX5090W-26JUN26,rtx-5090,month_mean,terminal,no,down,,
KXRTX5090W-26JUN26-0.58,KXRTX5090W-26JUN26,rtx-5090,touch,terminal,no,up,1.02255319456e-15,1.02255319456e-13
KXRTX5090W-26JUN26-0.58,KXRTX5090W-26JUN26,rtx-5090,touch,terminal,no,down,,
KXB200MON-26JUL31-7.360,KXB200MON-26JUL31,b200,terminal,terminal,no,up,0.138200661808,14.8205928237
KXB200MON-26JUL31-7.360,KXB200MON-26JUL31,b200,terminal,terminal,no,down,,
KXB200MON-26JUL31-7.360,KXB200MON-26JUL31,b200,mean5,terminal,no,up,0.537841988386,71.2307692308
KXB200MON-26JUL31-7.360,KXB200MON-26JUL31,b200,mean5,terminal,no,down,,
KXB200MON-26JUL31-7.360,KXB200MON-26JUL31,b200,median7,terminal,no,up,,
KXB200MON-26JUL31-7.360,KXB200MON-26JUL31,b200,median7,terminal,no,down,,
KXB200MON-26JUL31-7.360,KXB200MON-26JUL31,b200,month_mean,terminal,no,up,1.55727668801,374.587912088
KXB200MON-26JUL31-7.360,KXB200MON-26JUL31,b200,month_mean,terminal,no,down,,
KXB200MON-26JUL31-7.360,KXB200MON-26JUL31,b200,touch,terminal,no,up,0.0109290705322,1.0989010989
KXB200MON-26JUL31-7.360,KXB200MON-26JUL31,b200,touch,terminal,no,down,,
KXB200MON-26JUL31-7.260,KXB200MON-26JUL31,b200,terminal,terminal,no,up,0.124520557904,13.2605304212
KXB200MON-26JUL31-7.260,KXB200MON-26JUL31,b200,terminal,terminal,no,down,,
KXB200MON-26JUL31-7.260,KXB200MON-26JUL31,b200,mean5,terminal,no,up,0.491878015452,63.5384615385
KXB200MON-26JUL31-7.260,KXB200MON-26JUL31,b200,mean5,terminal,no,down,,
KXB200MON-26JUL31-7.260,KXB200MON-26JUL31,b200,median7,terminal,no,up,,
KXB200MON-26JUL31-7.260,KXB200MON-26JUL31,b200,median7,terminal,no,down,,
KXB200MON-26JUL31-7.260,KXB200MON-26JUL31,b200,month_mean,terminal,no,up,1.46644272678,333.379120879
KXB200MON-26JUL31-7.260,KXB200MON-26JUL31,b200,month_mean,terminal,no,down,,
KXB200MON-26JUL31-7.260,KXB200MON-26JUL31,b200,touch,terminal,yes,up,,
KXB200MON-26JUL31-7.260,KXB200MON-26JUL31,b200,touch,terminal,yes,down,0.00275103337189,0.275482093664
KXB200MON-26JUL31-7.160,KXB200MON-26JUL31,b200,terminal,terminal,no,up,0.11065071004,11.7004680187
KXB200MON-26JUL31-7.160,KXB200MON-26JUL31,b200,terminal,terminal,no,down,,
KXB200MON-26JUL31-7.160,KXB200MON-26JUL31,b200,mean5,terminal,no,up,0.443699141359,55.8461538462
KXB200MON-26JUL31-7.160,KXB200MON-26JUL31,b200,mean5,terminal,no,down,,
KXB200MON-26JUL31-7.160,KXB200MON-26JUL31,b200,median7,terminal,no,up,,
